issuer,set_year,bond_name,bond_code,issue_date,bond_type,bond_type_en,tenor_label,coupon_pct,amount_yi,new_amount_yi,refinance_amount_yi,swap_amount_yi
江西省,2016,2016年江西省政府专项债券（一期）,1605059,2016-03-24,专项债券,special,3年,2.5,26.7,0.0,0.0,26.7
江西省,2016,2016年江西省政府一般债券（四期）,1605058,2016-03-24,一般债券,general,10年,3.01,87.9,0.0,0.0,87.9
江西省,2016,2016年江西省政府一般债券（三期）,1605057,2016-03-24,一般债券,general,7年,3.0,87.9,0.0,0.0,87.9
江西省,2016,2016年江西省政府一般债券（一期）,1605055,2016-03-24,一般债券,general,3年,2.43,29.5,0.0,0.0,29.5
新疆维吾尔自治区,2016,2016年新疆维吾尔自治区政府定向承销专项债券（四期）,1606036,2016-03-22,专项债券,special,10年,3.3,8.94,0.0,0.0,8.94
新疆维吾尔自治区,2016,2016年新疆维吾尔自治区政府一般债券（四期）,1605054,2016-03-22,一般债券,general,10年,3.02,37.3,0.0,0.0,37.3
新疆维吾尔自治区,2016,2016年新疆维吾尔自治区政府定向承销专项债券（三期）,1606035,2016-03-22,专项债券,special,7年,3.27,13.41,0.0,0.0,13.41
新疆维吾尔自治区,2016,2016年新疆维吾尔自治区政府定向承销专项债券（二期）,1606034,2016-03-22,专项债券,special,5年,2.98,13.41,0.0,0.0,13.41
新疆维吾尔自治区,2016,2016年新疆维吾尔自治区政府定向承销专项债券（一期）,1606033,2016-03-22,专项债券,special,3年,2.73,8.94,0.0,0.0,8.94
新疆维吾尔自治区,2016,2016年新疆维吾尔自治区政府定向承销一般债券（四期）,1606032,2016-03-22,一般债券,general,10年,3.3,14.16,0.0,0.0,14.16
新疆维吾尔自治区,2016,2016年新疆维吾尔自治区政府定向承销一般债券（三期）,1606031,2016-03-22,一般债券,general,7年,3.27,21.24,0.0,0.0,21.24
新疆维吾尔自治区,2016,2016年新疆维吾尔自治区政府定向承销一般债券（二期）,1606030,2016-03-22,一般债券,general,5年,2.98,21.24,0.0,0.0,21.24
新疆维吾尔自治区,2016,2016年新疆维吾尔自治区政府定向承销一般债券（一期）,1606029,2016-03-22,一般债券,general,3年,2.73,14.16,0.0,0.0,14.16
安徽省,2016,2016年安徽省政府定向承销发行的置换专项债券（一期）,1606049,2016-03-22,专项债券,special,5年,2.96,62.88,0.0,0.0,62.88
新疆维吾尔自治区,2016,2016年新疆维吾尔自治区政府一般债券（三期）,1605053,2016-03-22,一般债券,general,7年,3.0,55.95,0.0,0.0,55.95
安徽省,2016,2016年安徽省政府定向承销发行的置换一般债券（四期）,1606048,2016-03-22,一般债券,general,10年,3.24,23.18,0.0,0.0,23.18
新疆维吾尔自治区,2016,2016年新疆维吾尔自治区政府一般债券（二期）,1605052,2016-03-22,一般债券,general,5年,2.72,55.95,0.0,0.0,55.95
安徽省,2016,2016年安徽省政府定向承销发行的置换一般债券（一期）,1606045,2016-03-22,一般债券,general,3年,2.73,23.18,0.0,0.0,23.18
安徽省,2016,2016年安徽省政府定向承销发行的置换一般债券（三期）,1606047,2016-03-22,一般债券,general,7年,3.24,34.77,0.0,0.0,34.77
安徽省,2016,2016年安徽省政府定向承销发行的置换一般债券（二期）,1606046,2016-03-22,一般债券,general,5年,2.96,34.77,0.0,0.0,34.77
安徽省,2016,2016年安徽省政府定向承销发行的置换专项债券（二期）,1606050,2016-03-22,专项债券,special,7年,3.24,62.88,0.0,0.0,62.88
新疆维吾尔自治区,2016,2016年新疆维吾尔自治区政府一般债券（一期）,1605051,2016-03-22,一般债券,general,3年,2.52,37.3,0.0,0.0,37.3
云南省,2016,2016年云南省政府定向承销发行的置换一般债券（三期）,1606039,2016-03-21,一般债券,general,7年,3.25,33.0,0.0,0.0,33.0
云南省,2016,2016年云南省政府定向承销发行的置换专项债券（四期）,1606044,2016-03-21,专项债券,special,10年,3.25,18.0,0.0,0.0,18.0
云南省,2016,2016年云南省政府定向承销发行的置换专项债券（三期）,1606043,2016-03-21,专项债券,special,7年,3.25,18.0,0.0,0.0,18.0
云南省,2016,2016年云南省政府定向承销发行的置换专项债券（二期）,1606042,2016-03-21,专项债券,special,5年,2.96,20.0,0.0,0.0,20.0
云南省,2016,2016年云南省政府定向承销发行的置换专项债券（一期）,1606041,2016-03-21,专项债券,special,3年,2.75,18.66,0.0,0.0,18.66
云南省,2016,2016年云南省政府定向承销发行的置换一般债券（四期）,1606040,2016-03-21,一般债券,general,10年,3.25,33.0,0.0,0.0,33.0
云南省,2016,2016年云南省政府定向承销发行的置换一般债券（二期）,1606038,2016-03-21,一般债券,general,5年,2.96,33.0,0.0,0.0,33.0
云南省,2016,2016年云南省政府定向承销发行的置换一般债券（一期）,1606037,2016-03-21,一般债券,general,3年,2.75,13.24,0.0,0.0,13.24
云南省,2016,2016年云南省政府专项债券（二期）,1605070,2016-03-21,专项债券,special,10年,3.05,70.0,0.0,0.0,70.0
云南省,2016,2016年云南省政府专项债券（一期）,1605069,2016-03-21,专项债券,special,7年,3.0,68.5,0.0,0.0,68.5
云南省,2016,2016年云南省政府一般债券（二期）,1605068,2016-03-21,一般债券,general,10年,3.05,37.0,0.0,0.0,37.0
云南省,2016,2016年云南省政府一般债券（一期）,1605067,2016-03-21,一般债券,general,7年,3.02,37.6,0.0,0.0,37.6
天津市,2016,2016年天津市政府定向承销发行的置换一般债券（二期）,1606016,2016-03-18,一般债券,general,5年,2.96,5.02,0.0,0.0,5.02
天津市,2016,2016年天津市政府定向承销发行的置换专项债券（二期）,1606020,2016-03-18,专项债券,special,7年,3.25,47.67,0.0,0.0,47.67
天津市,2016,2016年天津市政府定向承销发行的置换专项债券（一期）,1606019,2016-03-18,专项债券,special,5年,2.96,86.27,0.0,0.0,86.27
天津市,2016,2016年天津市政府定向承销发行的置换一般债券（四期）,1606018,2016-03-18,一般债券,general,10年,3.26,4.4,0.0,0.0,4.4
天津市,2016,2016年天津市政府定向承销发行的置换一般债券（三期）,1606017,2016-03-18,一般债券,general,7年,3.25,10.11,0.0,0.0,10.11
天津市,2016,2016年天津市政府定向承销发行的置换专项债券（三期）,1606021,2016-03-18,专项债券,special,10年,3.26,29.01,0.0,0.0,29.01
天津市,2016,2016年天津市政府定向承销发行的置换一般债券（一期）,1606015,2016-03-18,一般债券,general,3年,2.78,1.73,0.0,0.0,1.73
天津市,2016,2016年天津市政府专项债券（三期）,1605032,2016-03-18,专项债券,special,10年,3.03,26.95,0.0,0.0,26.95
天津市,2016,2016年天津市政府专项债券（二期）,1605031,2016-03-18,专项债券,special,7年,2.98,23.26,0.0,0.0,23.26
天津市,2016,2016年天津市政府专项债券（一期）,1605030,2016-03-18,专项债券,special,5年,2.73,49.75,0.0,0.0,49.75
天津市,2016,2016年天津市政府一般债券（二期）,1605029,2016-03-18,一般债券,general,5年,2.76,5.5,0.0,0.0,5.5
天津市,2016,2016年天津市政府一般债券（一期）,1605028,2016-03-18,一般债券,general,3年,2.52,8.64,0.0,0.0,8.64
重庆市,2016,2016年重庆市政府一般债券（四期）,1605048,2016-03-17,一般债券,general,10年,3.04,42.0,0.0,0.0,42.0
重庆市,2016,2016年重庆市政府专项债券（二期）,1605050,2016-03-17,专项债券,special,7年,3.04,65.0,0.0,0.0,65.0
重庆市,2016,2016年重庆市政府专项债券（一期）,1605049,2016-03-17,专项债券,special,5年,2.78,65.0,0.0,0.0,65.0
重庆市,2016,2016年重庆市政府一般债券（三期）,1605047,2016-03-17,一般债券,general,7年,3.04,51.0,0.0,0.0,51.0
重庆市,2016,2016年重庆市政府一般债券（二期）,1605046,2016-03-17,一般债券,general,5年,2.78,51.0,0.0,0.0,51.0
重庆市,2016,2016年重庆市政府一般债券（一期）,1605045,2016-03-17,一般债券,general,3年,2.64,26.0,0.0,0.0,26.0
青岛市,2016,2016年青岛市政府定向承销发行的置换一般债券（一期）,1606022,2016-03-16,一般债券,general,3年,2.84,5.73,0.0,0.0,5.73
青岛市,2016,2016年青岛市政府定向承销发行的置换一般债券（二期）,1606023,2016-03-16,一般债券,general,5年,2.98,17.18,0.0,0.0,17.18
青岛市,2016,2016年青岛市政府定向承销发行的置换一般债券（三期）,1606024,2016-03-16,一般债券,general,7年,3.28,17.18,0.0,0.0,17.18
青岛市,2016,2016年青岛市政府定向承销发行的置换一般债券（四期）,1606025,2016-03-16,一般债券,general,10年,3.29,17.18,0.0,0.0,17.18
青岛市,2016,2016年青岛市政府定向承销发行的置换专项债券（一期）,1606026,2016-03-16,专项债券,special,5年,2.98,16.66,0.0,0.0,16.66
青岛市,2016,2016年青岛市政府定向承销发行的置换专项债券（二期）,1606027,2016-03-16,专项债券,special,7年,3.28,6.66,0.0,0.0,6.66
青岛市,2016,2016年青岛市政府定向承销发行的置换专项债券（三期）,1606028,2016-03-16,专项债券,special,10年,3.29,10.0,0.0,0.0,10.0
江苏省,2016,2016年江苏省政府专项债券（四期）,1605040,2016-03-15,专项债券,special,10年,3.06,105.5,0.0,0.0,105.5
江苏省,2016,2016年江苏省政府专项债券（三期）,1605039,2016-03-15,专项债券,special,7年,3.05,158.2,0.0,0.0,158.2
江苏省,2016,2016年江苏省政府专项债券（二期）,1605038,2016-03-15,专项债券,special,5年,2.76,158.2,0.0,0.0,158.2
江苏省,2016,2016年江苏省政府专项债券（一期）,1605037,2016-03-15,专项债券,special,3年,2.58,105.5,0.0,0.0,105.5
江苏省,2016,2016年江苏省政府一般债券（四期）,1605036,2016-03-15,一般债券,general,10年,3.06,121.8,0.0,0.0,121.8
江苏省,2016,2016年江苏省政府一般债券（三期）,1605035,2016-03-15,一般债券,general,7年,3.05,182.5,0.0,0.0,182.5
江苏省,2016,2016年江苏省政府一般债券（二期）,1605034,2016-03-15,一般债券,general,5年,2.76,182.5,0.0,0.0,182.5
江苏省,2016,2016年江苏省政府一般债券（一期）,1605033,2016-03-15,一般债券,general,3年,2.64,121.8,0.0,0.0,121.8
内蒙古自治区,2016,2016年内蒙古自治区政府一般债券（一期）,1605012,2016-03-11,一般债券,general,3年,2.76,63.0,0.0,0.0,63.0
内蒙古自治区,2016,2016年内蒙古自治区政府一般债券（二期）,1605013,2016-03-11,一般债券,general,5年,2.93,189.0,0.0,0.0,189.0
内蒙古自治区,2016,2016年内蒙古自治区政府一般债券（三期）,1605014,2016-03-11,一般债券,general,7年,3.19,189.0,0.0,0.0,189.0
内蒙古自治区,2016,2016年内蒙古自治区政府一般债券（四期）,1605015,2016-03-11,一般债券,general,10年,3.2,189.0,0.0,0.0,189.0
山东省,2016,2016年山东省政府专项债券（四期）,1605027,2016-03-10,专项债券,special,10年,3.11,56.8,0.0,0.0,56.8
山东省,2016,2016年山东省政府专项债券（三期）,1605026,2016-03-10,专项债券,special,7年,3.09,85.2,0.0,0.0,85.2
山东省,2016,2016年山东省政府专项债券（二期）,1605025,2016-03-10,专项债券,special,5年,2.79,85.2,0.0,0.0,85.2
山东省,2016,2016年山东省政府专项债券（一期）,1605024,2016-03-10,专项债券,special,3年,2.59,56.8,0.0,0.0,56.8
山东省,2016,2016年山东省政府一般债券（四期）,1605023,2016-03-10,一般债券,general,10年,3.11,63.2,0.0,0.0,63.2
山东省,2016,2016年山东省政府一般债券（三期）,1605022,2016-03-10,一般债券,general,7年,3.09,94.8,0.0,0.0,94.8
山东省,2016,2016年山东省政府一般债券（二期）,1605021,2016-03-10,一般债券,general,5年,2.79,94.8,0.0,0.0,94.8
山东省,2016,2016年山东省政府一般债券（一期）,1605020,2016-03-10,一般债券,general,3年,2.6,63.2,0.0,0.0,63.2
浙江省,2016,2016年浙江省政府一般债券（二期）,1605017,2016-03-10,一般债券,general,5年,2.79,90.0,0.0,0.0,90.0
浙江省,2016,2016年浙江省政府一般债券（一期）,1605016,2016-03-10,一般债券,general,3年,2.57,30.0,0.0,0.0,30.0
浙江省,2016,2016年浙江省政府一般债券（四期）,1605019,2016-03-10,一般债券,general,10年,3.21,90.0,0.0,0.0,90.0
浙江省,2016,2016年浙江省政府一般债券（三期）,1605018,2016-03-10,一般债券,general,7年,3.07,90.0,0.0,0.0,90.0
广东省,2016,2016年广东省政府一般债券（三期）,1605010,2016-03-01,一般债券,general,7年,3.07,123.9,0.0,0.0,123.9
广东省,2016,2016年广东省政府一般债券（四期）,1605011,2016-03-01,一般债券,general,10年,3.06,123.9,0.0,0.0,123.9
广东省,2016,2016年广东省政府一般债券（一期）,1605008,2016-03-01,一般债券,general,3年,2.74,41.3,0.0,0.0,41.3
广东省,2016,2016年广东省政府一般债券（二期）,1605009,2016-03-01,一般债券,general,5年,2.85,123.9,0.0,0.0,123.9
四川省,2016,2016年四川省政府定向承销发行的置换专项债券（一期）,1606012,2016-02-26,专项债券,special,3年,2.93,53.19,0.0,0.0,53.19
四川省,2016,2016年四川省政府定向承销发行的置换专项债券（三期）,1606014,2016-02-26,专项债券,special,7年,3.3,70.95,0.0,0.0,70.95
四川省,2016,2016年四川省政府定向承销发行的置换专项债券（二期）,1606013,2016-02-26,专项债券,special,5年,3.07,53.19,0.0,0.0,53.19
四川省,2016,2016年四川省政府定向承销发行的置换一般债券（一期）,1606008,2016-02-26,一般债券,general,3年,2.93,16.61,0.0,0.0,16.61
四川省,2016,2016年四川省政府定向承销发行的置换一般债券（四期）,1606011,2016-02-26,一般债券,general,10年,3.28,16.57,0.0,0.0,16.57
四川省,2016,2016年四川省政府定向承销发行的置换一般债券（三期）,1606010,2016-02-26,一般债券,general,7年,3.3,24.93,0.0,0.0,24.93
四川省,2016,2016年四川省政府定向承销发行的置换一般债券（二期）,1606009,2016-02-26,一般债券,general,5年,3.07,24.93,0.0,0.0,24.93
广东省,2016,2016年广东省政府专项债券（一期）,1605005,2016-02-23,专项债券,special,5年,2.9,228.5,0.0,0.0,228.5
广东省,2016,2016年广东省政府专项债券（二期）,1605006,2016-02-23,专项债券,special,7年,3.07,91.4,0.0,0.0,91.4
广东省,2016,2016年广东省政府专项债券（三期）,1605007,2016-02-23,专项债券,special,10年,3.04,137.1,0.0,0.0,137.1
湖北省,2016,2016年湖北省政府一般债券（一期）,1605001,2016-02-18,一般债券,general,3年,2.75,180.0,0.0,0.0,180.0
湖北省,2016,2016年湖北省政府一般债券（二期）,1605002,2016-02-18,一般债券,general,5年,2.9,180.0,0.0,0.0,180.0
湖北省,2016,2016年湖北省政府一般债券（三期）,1605003,2016-02-18,一般债券,general,7年,3.07,180.0,0.0,0.0,180.0
湖北省,2016,2016年湖北省政府一般债券（四期）,1605004,2016-02-18,一般债券,general,10年,3.04,60.0,0.0,0.0,60.0
河北省,2016,2016年河北省政府定向承销发行的置换专项债券（三期）,1606007,2016-02-15,专项债券,special,7年,3.32,48.24,0.0,0.0,48.24
河北省,2016,2016年河北省政府定向承销发行的置换专项债券（二期）,1606006,2016-02-15,专项债券,special,5年,3.14,36.16,0.0,0.0,36.16
河北省,2016,2016年河北省政府定向承销发行的置换专项债券（一期）,1606005,2016-02-15,专项债券,special,3年,2.96,36.32,0.0,0.0,36.32
河北省,2016,2016年河北省政府定向承销发行的置换一般债券（四期）,1606004,2016-02-15,一般债券,general,10年,3.28,45.8,0.0,0.0,45.8
河北省,2016,2016年河北省政府定向承销发行的置换一般债券（三期）,1606003,2016-02-15,一般债券,general,7年,3.32,68.72,0.0,0.0,68.72
河北省,2016,2016年河北省政府定向承销发行的置换一般债券（二期）,1606002,2016-02-15,一般债券,general,5年,3.14,68.72,0.0,0.0,68.72
河北省,2016,2016年河北省政府定向承销发行的置换一般债券（一期）,1606001,2016-02-15,一般债券,general,3年,2.96,46.17,0.0,0.0,46.17
贵州省,2015,2015年贵州省政府一般债券（十七期）,1569037,2015-12-23,一般债券,general,3年,2.79,6.0,0.0,0.0,6.0
贵州省,2015,2015年贵州省政府一般债券（十八期）,1569038,2015-12-23,一般债券,general,5年,2.99,9.0,0.0,0.0,9.0
贵州省,2015,2015年贵州省政府一般债券（十九期）,1569039,2015-12-23,一般债券,general,7年,3.18,9.0,0.0,0.0,9.0
贵州省,2015,2015年贵州省政府一般债券（二十期）,1569040,2015-12-23,一般债券,general,10年,3.23,6.0,0.0,0.0,6.0
山西省,2015,2015年山西省政府一般债券（九期）,1544017,2015-12-15,一般债券,general,3年,2.71,5.5,0.0,0.0,5.5
山西省,2015,2015年山西省政府一般债券（十期）,1544018,2015-12-15,一般债券,general,5年,2.83,15.8,0.0,0.0,15.8
山西省,2015,2015年山西省政府一般债券（十一期）,1544019,2015-12-15,一般债券,general,7年,3.01,15.8,0.0,0.0,15.8
山西省,2015,2015年山西省政府一般债券（十二期）,1544020,2015-12-15,一般债券,general,10年,3.0,15.8,0.0,0.0,15.8
